tab	specimens
analysts	aniso_f	aniso_l	aniso_p	aniso_s	aniso_s_n_measurements	aniso_t	aniso_type	azimuth	citations	contribution_id	critical_temp	critical_temp_high	critical_temp_low	critical_temp_mineral	critical_temp_type	description	dip	dir_alpha95	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	hyst_bc	hyst_bc_offset	hyst_bcr	hyst_loop	hyst_mr_mass	hyst_ms_mass	hyst_xhf	igsn	igsn_parent	instrument_codes	int_corr	meas_orient_phi	meas_orient_theta	meas_step_max	meas_step_min	meas_step_unit	meas_temp	method_codes	mineral_type	rem_hirm_mass	rem_sratio	rem_sratio_back	rem_sratio_forward	result_quality	row_id	sample	software_packages	specimen	synthetic_alternatives	volume	weight
									This study										lt	25.7	349.9	13.3	2.4	1.0	4.0	0.0	SD42-5_LP-DIR-T										hargrave 2023-10-10 13:31:48	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD42-5	pmagpy-4.2.124: demag_gui	SD42-5			
									This study										mag	0.0	260.6	-52.3	1.6	2.0	13.0	0.0	SD43-1_LP-DIR-T										hargrave 2023-09-26 10:44:17	u			842.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD43-1	pmagpy-4.2.124: demag_gui	SD43-1			
									This study										lt	111.2	5.1	14.6	6.6	2.0	5.0	100.0	SD43-1_LP-DIR-T										hargrave 2023-09-26 10:44:17	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD43-1	pmagpy-4.2.124: demag_gui	SD43-1			
									This study										mag	0.0	252.8	-54.2	1.6	2.0	13.0	100.0	SD43-1_LP-DIR-T										hargrave 2023-09-26 10:44:17	u			842.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD43-1	pmagpy-4.2.124: demag_gui	SD43-1			
									This study										lt	111.2	6.2	19.5	6.6	2.0	5.0	0.0	SD43-1_LP-DIR-T										hargrave 2023-09-26 10:44:17	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD43-1	pmagpy-4.2.124: demag_gui	SD43-1			
									This study										mag	0.0	262.9	-48.3	1.8	1.0	11.0	0.0	SD43-2_LP-DIR-T										hargrave 2023-09-26 10:45:50	u			842.0	793.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD43-2	pmagpy-4.2.124: demag_gui	SD43-2			
									This study										mag	0.0	256.2	-50.4	1.8	1.0	11.0	100.0	SD43-2_LP-DIR-T										hargrave 2023-09-26 10:45:50	u			842.0	793.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD43-2	pmagpy-4.2.124: demag_gui	SD43-2			
									This study										mag	0.0	268.1	-34.7	2.0	2.0	8.0	0.0	SD43-3_LP-DIR-T										hargrave 2023-09-26 10:47:38	u			842.0	818.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD43-3	pmagpy-4.2.124: demag_gui	SD43-3			
									This study										lt	98.7	2.8	14.5	5.6	2.0	4.0	100.0	SD43-3_LP-DIR-T										hargrave 2023-09-26 10:47:38	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD43-3	pmagpy-4.2.124: demag_gui	SD43-3			
									This study										lt	98.7	3.9	19.6	5.6	2.0	4.0	0.0	SD43-3_LP-DIR-T										hargrave 2023-09-26 10:47:38	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD43-3	pmagpy-4.2.124: demag_gui	SD43-3			
									This study										mag	0.0	264.2	-37.5	2.0	2.0	8.0	100.0	SD43-3_LP-DIR-T										hargrave 2023-09-26 10:47:38	u			842.0	818.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD43-3	pmagpy-4.2.124: demag_gui	SD43-3			
									This study										lt	109.0	358.8	43.3	11.4	2.0	6.0	0.0	SD44-1_LP-DIR-T										hargrave 2023-10-05 09:07:56	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD44-1	pmagpy-4.2.124: demag_gui	SD44-1			
									This study										mag	0.0	260.7	-59.8	2.2	2.0	14.0	0.0	SD44-1_LP-DIR-T										hargrave 2023-10-05 09:07:56	u			858.0	793.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD44-1	pmagpy-4.2.124: demag_gui	SD44-1			
									This study										lt	109.0	356.3	37.9	11.4	2.0	6.0	100.0	SD44-1_LP-DIR-T										hargrave 2023-10-05 09:07:56	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD44-1	pmagpy-4.2.124: demag_gui	SD44-1			
									This study										mag	0.0	250.3	-61.5	2.2	2.0	14.0	100.0	SD44-1_LP-DIR-T										hargrave 2023-10-05 09:07:56	u			858.0	793.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD44-1	pmagpy-4.2.124: demag_gui	SD44-1			
									This study										lt	49.3	7.4	34.5	2.8	1.0	5.0	0.0	SD44-2_LP-DIR-T										hargrave 2023-10-05 09:09:19	u			523.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD44-2	pmagpy-4.2.124: demag_gui	SD44-2			
									This study										lt	49.3	5.1	29.6	2.8	1.0	5.0	100.0	SD44-2_LP-DIR-T										hargrave 2023-10-05 09:09:19	u			523.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD44-2	pmagpy-4.2.124: demag_gui	SD44-2			
									This study										mag	0.0	254.0	-54.8	3.1	3.0	16.0	0.0	SD44-3_LP-DIR-T										hargrave 2023-10-05 09:10:42	u			858.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD44-3	pmagpy-4.2.124: demag_gui	SD44-3			
									This study										lt	94.8	344.4	20.0	13.7	3.0	5.0	0.0	SD44-3_LP-DIR-T										hargrave 2023-10-05 09:10:42	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD44-3	pmagpy-4.2.124: demag_gui	SD44-3			
									This study										mt	9.0	274.0	-48.8	30.9	3.0	4.0	0.0	SD44-3_LP-DIR-T										hargrave 2023-10-05 09:10:42	u			593.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD44-3	pmagpy-4.2.124: demag_gui	SD44-3			
									This study										mag	0.0	245.3	-55.9	3.1	3.0	16.0	100.0	SD44-3_LP-DIR-T										hargrave 2023-10-05 09:10:42	u			858.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD44-3	pmagpy-4.2.124: demag_gui	SD44-3			
									This study										lt	94.8	343.9	14.1	13.7	3.0	5.0	100.0	SD44-3_LP-DIR-T										hargrave 2023-10-05 09:10:42	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD44-3	pmagpy-4.2.124: demag_gui	SD44-3			
									This study										mt	9.0	267.7	-52.0	30.9	3.0	4.0	100.0	SD44-3_LP-DIR-T										hargrave 2023-10-05 09:10:42	u			593.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD44-3	pmagpy-4.2.124: demag_gui	SD44-3			
									This study										lt	4.5	356.2	26.7	3.1	2.0	3.0	100.0	SD45-1_LP-DIR-T										hargrave 2023-10-05 09:12:07	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD45-1	pmagpy-4.2.124: demag_gui	SD45-1			
									This study										mag	0.0	269.4	-65.5	10.7	2.0	16.0	100.0	SD45-1_LP-DIR-T										hargrave 2023-10-05 09:12:07	u			858.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD45-1	pmagpy-4.2.124: demag_gui	SD45-1			
									This study										mag	0.0	279.5	-61.9	10.7	2.0	16.0	0.0	SD45-1_LP-DIR-T										hargrave 2023-10-05 09:12:07	u			858.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD45-1	pmagpy-4.2.124: demag_gui	SD45-1			
									This study										lt	4.5	357.8	32.1	3.1	2.0	3.0	0.0	SD45-1_LP-DIR-T										hargrave 2023-10-05 09:12:07	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD45-1	pmagpy-4.2.124: demag_gui	SD45-1			
									This study										mag	0.0	280.0	-48.3	15.6	2.0	10.0	0.0	SD45-2_LP-DIR-T										hargrave 2023-09-18 18:02:03	u			826.0	733.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD45-2	pmagpy-4.2.124: demag_gui	SD45-2			
									This study										lt	0.8	355.5	22.6	4.5	2.0	3.0	0.0	SD45-2_LP-DIR-T										hargrave 2023-09-18 18:02:03	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD45-2	pmagpy-4.2.124: demag_gui	SD45-2			
									This study										mag	0.0	274.3	-52.0	15.6	2.0	10.0	100.0	SD45-2_LP-DIR-T										hargrave 2023-09-18 18:02:03	u			826.0	733.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD45-2	pmagpy-4.2.124: demag_gui	SD45-2			
									This study										lt	0.8	354.5	17.1	4.5	2.0	3.0	100.0	SD45-2_LP-DIR-T										hargrave 2023-09-18 18:02:03	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD45-2	pmagpy-4.2.124: demag_gui	SD45-2			
									This study										lt	85.4	1.2	22.8	1.3	2.0	3.0	0.0	SD45-3_LP-DIR-T										hargrave 2023-10-05 09:15:09	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD45-3	pmagpy-4.2.124: demag_gui	SD45-3			
									This study										mag	0.0	270.6	-72.8	2.0	2.0	11.0	100.0	SD45-3_LP-DIR-T										hargrave 2023-10-05 09:15:09	u			829.0	733.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD45-3	pmagpy-4.2.124: demag_gui	SD45-3			
									This study										lt	85.4	0.0	17.6	1.3	2.0	3.0	100.0	SD45-3_LP-DIR-T										hargrave 2023-10-05 09:15:09	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD45-3	pmagpy-4.2.124: demag_gui	SD45-3			
									This study										mag	0.0	284.5	-69.0	2.0	2.0	11.0	0.0	SD45-3_LP-DIR-T										hargrave 2023-10-05 09:15:09	u			829.0	733.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD45-3	pmagpy-4.2.124: demag_gui	SD45-3			
									This study										lt	10.4	5.9	22.1	1.7	2.0	4.0	100.0	SD46-1_LP-DIR-T										hargrave 2023-10-05 09:16:38	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD46-1	pmagpy-4.2.124: demag_gui	SD46-1			
									This study										mag	24.7	256.5	-66.1	26.0	2.0	10.0	100.0	SD46-1_LP-DIR-T										hargrave 2023-10-05 09:16:38	u			840.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD46-1	pmagpy-4.2.124: demag_gui	SD46-1			
									This study										lt	10.4	7.6	27.0	1.7	2.0	4.0	0.0	SD46-1_LP-DIR-T										hargrave 2023-10-05 09:16:38	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD46-1	pmagpy-4.2.124: demag_gui	SD46-1			
									This study										mag	24.7	268.5	-63.7	26.0	2.0	10.0	0.0	SD46-1_LP-DIR-T										hargrave 2023-10-05 09:16:38	u			840.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD46-1	pmagpy-4.2.124: demag_gui	SD46-1			
									This study										lt	102.0	359.9	24.8	5.0	2.0	4.0	100.0	SD46-2_LP-DIR-T										hargrave 2023-09-26 10:59:30	u			498.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD46-2	pmagpy-4.2.124: demag_gui	SD46-2			
									This study										mag	10.0	258.2	-67.0	14.0	2.0	11.0	100.0	SD46-2_LP-DIR-T										hargrave 2023-09-26 10:59:30	u			826.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD46-2	pmagpy-4.2.124: demag_gui	SD46-2			
									This study										lt	102.0	1.6	30.0	5.0	2.0	4.0	0.0	SD46-2_LP-DIR-T										hargrave 2023-09-26 10:59:30	u			498.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD46-2	pmagpy-4.2.124: demag_gui	SD46-2			
									This study										mag	10.0	270.4	-64.4	14.0	2.0	11.0	0.0	SD46-2_LP-DIR-T										hargrave 2023-09-26 10:59:30	u			826.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD46-2	pmagpy-4.2.124: demag_gui	SD46-2			
									This study										mt	4.6	249.0	-54.6	0.8	2.0	5.0	100.0	SD47-1_LP-DIR-T										hargrave 2023-09-24 16:18:42	u			613.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD47-1	pmagpy-4.2.124: demag_gui	SD47-1			
									This study										mt	4.6	257.1	-53.1	0.8	2.0	5.0	0.0	SD47-1_LP-DIR-T										hargrave 2023-09-24 16:18:42	u			613.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD47-1	pmagpy-4.2.124: demag_gui	SD47-1			
									This study										mag	13.4	276.8	-51.8	9.9	2.0	10.0	0.0	SD47-1_LP-DIR-T										hargrave 2023-09-24 16:18:42	u			836.0	783.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD47-1	pmagpy-4.2.124: demag_gui	SD47-1			
									This study										mag	13.4	269.9	-55.2	9.9	2.0	10.0	100.0	SD47-1_LP-DIR-T										hargrave 2023-09-24 16:18:42	u			836.0	783.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD47-1	pmagpy-4.2.124: demag_gui	SD47-1			
									This study										mt	2.0	279.0	-60.9	3.0	1.0	5.0	100.0	SD47-2_LP-DIR-T										hargrave 2023-09-24 16:20:18	u			613.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD47-2	pmagpy-4.2.124: demag_gui	SD47-2			
									This study										mt	2.0	286.4	-56.7	3.0	1.0	5.0	0.0	SD47-2_LP-DIR-T										hargrave 2023-09-24 16:20:18	u			613.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD47-2	pmagpy-4.2.124: demag_gui	SD47-2			
									This study										mt	7.4	243.4	-52.4	6.3	3.0	5.0	100.0	SD47-3_LP-DIR-T										hargrave 2023-09-26 11:00:59	u			613.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD47-3	pmagpy-4.2.124: demag_gui	SD47-3			
									This study										mt	7.4	251.2	-51.6	6.3	3.0	5.0	0.0	SD47-3_LP-DIR-T										hargrave 2023-09-26 11:00:59	u			613.0	523.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD47-3	pmagpy-4.2.124: demag_gui	SD47-3			
									This study										mag	9.9	275.6	-58.6	7.6	3.0	11.0	0.0	SD47-3_LP-DIR-T										hargrave 2023-09-26 11:00:59	u			836.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD47-3	pmagpy-4.2.124: demag_gui	SD47-3			
									This study										lt	138.8	18.6	50.0	13.4	3.0	3.0	0.0	SD47-3_LP-DIR-T										hargrave 2023-09-26 11:00:59	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD47-3	pmagpy-4.2.124: demag_gui	SD47-3			
									This study										mag	9.9	266.5	-61.9	7.6	3.0	11.0	100.0	SD47-3_LP-DIR-T										hargrave 2023-09-26 11:00:59	u			836.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD47-3	pmagpy-4.2.124: demag_gui	SD47-3			
									This study										lt	138.8	13.7	45.8	13.4	3.0	3.0	100.0	SD47-3_LP-DIR-T										hargrave 2023-09-26 11:00:59	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD47-3	pmagpy-4.2.124: demag_gui	SD47-3			
									This study										mag	6.4	263.1	-65.7	13.5	2.0	8.0	100.0	SD47-4_LP-DIR-T										hargrave 2023-09-26 11:02:30	u			826.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD47-4	pmagpy-4.2.124: demag_gui	SD47-4			
									This study										mt	0.0	256.7	-58.3	1.6	2.0	6.0	100.0	SD47-4_LP-DIR-T										hargrave 2023-09-26 11:02:30	u			633.0	523.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD47-4	pmagpy-4.2.124: demag_gui	SD47-4			
									This study										mag	6.4	274.2	-62.7	13.5	2.0	8.0	0.0	SD47-4_LP-DIR-T										hargrave 2023-09-26 11:02:30	u			826.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD47-4	pmagpy-4.2.124: demag_gui	SD47-4			
									This study										mt	0.0	265.4	-56.0	1.6	2.0	6.0	0.0	SD47-4_LP-DIR-T										hargrave 2023-09-26 11:02:30	u			633.0	523.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD47-4	pmagpy-4.2.124: demag_gui	SD47-4			
									This study										mag	0.0	266.5	-51.7	1.6	1.0	11.0	0.0	SD48-1_LP-DIR-T										hargrave 2023-09-24 16:24:51	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD48-1	pmagpy-4.2.124: demag_gui	SD48-1			
									This study										mag	0.0	259.1	-54.1	1.6	1.0	11.0	100.0	SD48-1_LP-DIR-T										hargrave 2023-09-24 16:24:51	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD48-1	pmagpy-4.2.124: demag_gui	SD48-1			
									This study										lt	89.4	355.5	7.8	6.9	2.0	4.0	100.0	SD48-2_LP-DIR-T										hargrave 2023-09-24 16:26:38	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD48-2	pmagpy-4.2.124: demag_gui	SD48-2			
									This study										mag	0.0	268.0	-55.2	2.0	2.0	11.0	0.0	SD48-2_LP-DIR-T										hargrave 2023-09-24 16:26:38	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD48-2	pmagpy-4.2.124: demag_gui	SD48-2			
									This study										mag	0.0	259.7	-57.8	2.0	2.0	11.0	100.0	SD48-2_LP-DIR-T										hargrave 2023-09-24 16:26:38	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD48-2	pmagpy-4.2.124: demag_gui	SD48-2			
									This study										lt	89.4	356.0	13.3	6.9	2.0	4.0	0.0	SD48-2_LP-DIR-T										hargrave 2023-09-24 16:26:38	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD48-2	pmagpy-4.2.124: demag_gui	SD48-2			
									This study										mag	0.0	256.3	-51.7	1.1	1.0	11.0	0.0	SD48-3_LP-DIR-T										hargrave 2023-09-24 16:29:33	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD48-3	pmagpy-4.2.124: demag_gui	SD48-3			
									This study										mag	0.0	248.6	-53.1	1.1	1.0	11.0	100.0	SD48-3_LP-DIR-T										hargrave 2023-09-24 16:29:33	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD48-3	pmagpy-4.2.124: demag_gui	SD48-3			
									This study										mt	2.0	269.1	-54.1	3.2	2.0	7.0	0.0	SD49-1_LP-DIR-T										hargrave 2023-09-24 16:31:07	u			593.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD49-1	pmagpy-4.2.124: demag_gui	SD49-1			
									This study										mag	0.0	264.1	-52.8	1.0	2.0	10.0	0.0	SD49-1_LP-DIR-T										hargrave 2023-09-24 16:31:07	u			836.0	783.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD49-1	pmagpy-4.2.124: demag_gui	SD49-1			
									This study										mt	2.0	261.1	-56.8	3.2	2.0	7.0	100.0	SD49-1_LP-DIR-T										hargrave 2023-09-24 16:31:07	u			593.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD49-1	pmagpy-4.2.124: demag_gui	SD49-1			
									This study										mag	0.0	256.3	-55.0	1.0	2.0	10.0	100.0	SD49-1_LP-DIR-T										hargrave 2023-09-24 16:31:07	u			836.0	783.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD49-1	pmagpy-4.2.124: demag_gui	SD49-1			
									This study										lt	45.6	351.5	32.7	9.3	1.0	5.0	0.0	SD49-3_LP-DIR-T										hargrave 2023-09-18 10:40:40	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD49-3	pmagpy-4.2.124: demag_gui	SD49-3			
									This study										lt	45.6	350.2	27.1	9.3	1.0	5.0	100.0	SD49-3_LP-DIR-T										hargrave 2023-09-18 10:40:40	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD49-3	pmagpy-4.2.124: demag_gui	SD49-3			
									This study										mt	8.5	260.7	-65.3	3.9	2.0	4.0	100.0	SD49-4_LP-DIR-T										hargrave 2023-09-24 16:32:44	u			573.0	498.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD49-4	pmagpy-4.2.124: demag_gui	SD49-4			
									This study										mt	8.5	271.8	-62.5	3.9	2.0	4.0	0.0	SD49-4_LP-DIR-T										hargrave 2023-09-24 16:32:44	u			573.0	498.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD49-4	pmagpy-4.2.124: demag_gui	SD49-4			
									This study										mag	0.0	269.8	-52.8	1.0	2.0	11.0	0.0	SD49-4_LP-DIR-T										hargrave 2023-09-24 16:32:44	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD49-4	pmagpy-4.2.124: demag_gui	SD49-4			
									This study										mag	0.0	262.3	-55.5	1.0	2.0	11.0	100.0	SD49-4_LP-DIR-T										hargrave 2023-09-24 16:32:44	u			836.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD49-4	pmagpy-4.2.124: demag_gui	SD49-4			
									This study										lt	90.7	359.7	30.1	6.7	2.0	3.0	0.0	SD5-1_LP-DIR-T										hargrave 2023-05-12 13:16:18	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD5-1	pmagpy-4.2.124: demag_gui	SD5-1			
									This study										mag	0.0	284.6	-58.6	2.6	2.0	12.0	0.0	SD5-1_LP-DIR-T										hargrave 2023-05-12 13:16:18	u			851.0	713.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD5-1	pmagpy-4.2.124: demag_gui	SD5-1			
									This study										mag	0.0	272.5	-47.0	5.0	2.0	10.0	0.0	SD5-3_LP-DIR-T										hargrave 2023-05-12 14:19:02	u			851.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD5-3	pmagpy-4.2.124: demag_gui	SD5-3			
									This study										mt	2.1	274.8	-45.1	1.2	2.0	6.0	0.0	SD5-3_LP-DIR-T										hargrave 2023-05-12 14:19:02	u			573.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD5-3	pmagpy-4.2.124: demag_gui	SD5-3			
									This study										mt	2.0	295.7	-34.6	2.1	2.0	6.0	0.0	SD5-4_LP-DIR-T										hargrave 2023-05-12 13:19:37	u			573.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD5-4	pmagpy-4.2.124: demag_gui	SD5-4			
									This study										mag	0.0	283.4	-36.1	4.0	2.0	8.0	0.0	SD5-4_LP-DIR-T										hargrave 2023-05-12 13:19:37	u			851.0	808.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD5-4	pmagpy-4.2.124: demag_gui	SD5-4			
									This study										mag	0.0	258.4	-64.0	4.7	2.0	15.0	100.0	SD50-1_LP-DIR-T										hargrave 2023-10-17 15:50:17	u			878.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD50-1	pmagpy-4.2.124: demag_gui	SD50-1			
									This study										mag	0.0	269.2	-61.4	4.7	2.0	15.0	0.0	SD50-1_LP-DIR-T										hargrave 2023-10-17 15:50:17	u			878.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD50-1	pmagpy-4.2.124: demag_gui	SD50-1			
									This study										lt	31.3	0.4	26.5	11.0	2.0	4.0	0.0	SD50-1_LP-DIR-T										hargrave 2023-10-17 15:50:17	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD50-1	pmagpy-4.2.124: demag_gui	SD50-1			
									This study										lt	31.3	359.1	21.2	11.0	2.0	4.0	100.0	SD50-1_LP-DIR-T										hargrave 2023-10-17 15:50:17	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD50-1	pmagpy-4.2.124: demag_gui	SD50-1			
									This study										mag	0.0	266.1	-71.9	8.0	2.0	12.0	100.0	SD50-2_LP-DIR-T										hargrave 2023-10-09 13:56:36	u			863.0	783.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD50-2	pmagpy-4.2.124: demag_gui	SD50-2			
									This study										lt	71.4	25.8	24.6	11.0	2.0	4.0	0.0	SD50-2_LP-DIR-T										hargrave 2023-10-09 13:56:36	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD50-2	pmagpy-4.2.124: demag_gui	SD50-2			
									This study										mag	0.0	280.1	-68.4	8.0	2.0	12.0	0.0	SD50-2_LP-DIR-T										hargrave 2023-10-09 13:56:36	u			863.0	783.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD50-2	pmagpy-4.2.124: demag_gui	SD50-2			
									This study										lt	71.4	23.6	21.1	11.0	2.0	4.0	100.0	SD50-2_LP-DIR-T										hargrave 2023-10-09 13:56:36	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD50-2	pmagpy-4.2.124: demag_gui	SD50-2			
