localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 9475156614d6e31c4496b94719105268,282438.8382,1895597.515,17.13467242,54.95497769, 40Q,3.37733237,4.73478226,-1, Fault,85.79575348,34.800354,304.800354,1.00457764, SD98, Wed Jan 17 23:06:37 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, f6f1555ce8c4606e9ddf156d874fb4dc,282435.8082,1895598.147,17.13467784,54.95494916, 40Q,3.36128339,4.7461891,-1, Fault,26.7710247,176.7318878,86.73188782,1.00457764, Juffa Gneiss, Wed Jan 17 22:56:08 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 1417663d770efd099dad748456a440e3,282436.8178,1895596.107,17.13465951,54.95495884, 40Q,3.36640393,4.74255855,-1, Fault,30.42068291,171.8240204,81.82402039,1.00457764, Juffa Gneiss, Wed Jan 17 22:55:58 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 914e24a18406e050355d36cb489ef91d,282448.0022,1895623.224,17.13490554,54.95506125, 40Q,3.35700958,4.74921296,-1, Fault,37.77025986,187.8967438,97.89674377,1.00457764, Juffa Gneiss, Wed Jan 17 22:41:52 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 6a85f83212415a6232fc81f416ed8add,283165.7785,1896155.189,17.13977924,54.96175265, 40Q,3.39261277,4.72384543,-1, Dike orientation,85.61730194,248.1440735,158.1440735,1.00457764, SD94, Wed Jan 17 21:35:22 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, be9f06276c184709c114de6e4c577c31,283163.1244,1896159.833,17.13982094,54.96172725, 40Q,3.40970411,4.71152363,-1, Dike orientation,86.81343079,42.77447128,312.7744751,1.00457764, SD94, Wed Jan 17 21:34:46 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 48ac361ee7ee142ea29ab011afef1156,283161.4011,1896161.116,17.13983237,54.96171094, 40Q,3.36253163,4.74530485,-1, Dike orientation,89,222.5496368,132.5496368,1.00457764, SD94, Wed Jan 17 21:33:59 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 45491d23de51771582ab0c093b39c442,283162.3797,1896160.359,17.13982562,54.96172021, 40Q,3.36967756,4.74023314,-1, Dike orientation,84.53664398,221.1800232,131.1800232,1.00457764, SD94, Wed Jan 17 21:33:44 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, a77ac06abf23ed0629242aac2e103773,283163.3504,1896160.053,17.13982295,54.96172936, 40Q,3.36210525,4.74560695,-1, Dike orientation,85.64634705,43.33481216,313.3348084,1.00457764, SD94, Wed Jan 17 21:33:39 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 8f3ebf9671843d03c7c76ee915422d0d,283166.6508,1896153.933,17.13976797,54.96176097, 40Q,3.35914845,4.74770036,-1, Dike orientation,86.93593597,43.46896362,313.4689636,1.00457764, SD94, Wed Jan 17 21:33:19 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, a2060318d0a320d863a4b3deb1c25536,283164.7728,1896154.665,17.13977441,54.96174325, 40Q,3.4013172,4.71758183,-1, Dike orientation,89,238.5016174,148.5016174,1.00457764, SD94, Wed Jan 17 21:32:58 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 5ffeb31d175946eafd7bb00a0942ae22,283165.8092,1896153.359,17.13976271,54.96175312, 40Q,3.44297893,4.68726286,-1, Dike orientation,89,64.27502441,334.2750244,1.00457764, SD94, Wed Jan 17 21:32:48 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 3161253655ac6b6834fe625fe6715e63,283166.0079,1896153.269,17.13976191,54.96175499, 40Q,3.43061785,4.69631751,-1, Dike orientation,88.19141388,79.21687317,349.2168579,1.00457764, SD94, Wed Jan 17 21:32:37 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 9097a91645892c9798c07bc261d9f27f,283217.2262,1896230.038,17.14046028,54.96222866, 40Q,3.41954916,4.70438313,-1, Dike orientation,85.53607941,237.9360199,147.9360199,1.00457764, SD92, Wed Jan 17 21:02:48 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 09875d21a9620f874e8a8a3ed5b7adce,283220.5715,1896227.553,17.14043814,54.96226034, 40Q,3.42146331,4.70299116,-1, Dike orientation,89,208.6419678,118.6419678,1.00457764, SD92, Wed Jan 17 21:01:52 2024, 
